# nm  Flux(W/m2/m) for star HR 7001 from file: table6.dat
 320.0 0.0307000
 322.5 0.0311000
 325.0 0.0307300
 327.5 0.0308500
 330.0 0.0307300
 332.5 0.0307300
 335.0 0.0304500
 337.5 0.0306500
 340.0 0.0303900
 342.5 0.0306200
 345.0 0.0306800
 347.5 0.0305400
 350.0 0.0303700
 352.5 0.0301200
 355.0 0.0299000
 357.5 0.0298100
 360.0 0.0294600
 362.5 0.0291900
 365.0 0.0294600
 367.5 0.0291300
 370.0 0.0294600
 372.5 0.0307300
 375.0 0.0357100
 377.5 0.0420300
 380.0 0.0480000
 382.5 0.0513300
 385.0 0.0610400
 387.5 0.0579200
 390.0 0.0623400
 392.5 0.0757200
 395.0 0.0631500
 397.5 0.0570700
 400.0 0.0728500
 402.5 0.0795800
 405.0 0.0787800
 407.5 0.0658300
 410.0 0.0522900
 412.5 0.0639100
 415.0 0.0735200
 417.5 0.0735200
 420.0 0.0721100
 422.5 0.0711900
 425.0 0.0704700
 427.5 0.0689300
 430.0 0.0649800
 432.5 0.0492900
 435.0 0.0475600
 437.5 0.0606500
 440.0 0.0637400
 442.5 0.0635600
 445.0 0.0621700
 447.5 0.0609300
 450.0 0.0602000
 452.5 0.0595900
 455.0 0.0583400
 457.5 0.0576000
 460.0 0.0567500
 462.5 0.0564400
 465.0 0.0555100
 467.5 0.0546000
 470.0 0.0542500
 472.5 0.0533600
 475.0 0.0522900
 477.5 0.0513300
 480.0 0.0503000
 482.5 0.0461700
 485.0 0.0356500
 487.5 0.0366100
 490.0 0.0448300
 492.5 0.0467700
 495.0 0.0463900
 497.5 0.0458800
 500.0 0.0455400
 502.5 0.0449200
 505.0 0.0443400
 507.5 0.0437700
 510.0 0.0434500
 512.5 0.0427400
 515.0 0.0422700
 517.5 0.0416500
 520.0 0.0414200
 522.5 0.0407400
 525.0 0.0401400
 527.5 0.0396600
 530.0 0.0391200
 532.5 0.0386500
 535.0 0.0382600
 537.5 0.0377700
 540.0 0.0371200
 542.5 0.0367100
 545.0 0.0362100
 547.5 0.0356500
 550.0 0.0354500
 552.5 0.0348000
 555.0 0.0340400
 557.5 0.0337300
 560.0 0.0333600
 562.5 0.0326900
 565.0 0.0321800
 567.5 0.0317400
 570.0 0.0312500
 572.5 0.0308700
 575.0 0.0304500
 577.5 0.0300300
 580.0 0.0294300
 582.5 0.0291600
 585.0 0.0290300
 587.5 0.0287100
 590.0 0.0283900
 592.5 0.0282400
 595.0 0.0278500
 597.5 0.0274900
 600.0 0.0269400
 602.5 0.0268200
 605.0 0.0265200
 607.5 0.0263300
 610.0 0.0259200
 612.5 0.0256600
 615.0 0.0251900
 617.5 0.0249600
 620.0 0.0246200
 622.5 0.0244600
 625.0 0.0241200
 627.5 0.0236400
 630.0 0.0232300
 632.5 0.0233100
 635.0 0.0229100
 637.5 0.0228500
 640.0 0.0224500
 642.5 0.0222800
 645.0 0.0221000
 647.5 0.0217800
 650.0 0.0208700
 652.5 0.0199700
 655.0 0.0174300
 657.5 0.0156900
 660.0 0.0185000
 662.5 0.0201700
 665.0 0.0203200
 667.5 0.0199500
 670.0 0.0194800
 672.5 0.0193700
 675.0 0.0190700
 677.5 0.0189000
 680.0 0.0185500
 682.5 0.0184200
 685.0 0.0183500
 687.5 0.0177200
 690.0 0.0176700
 692.5 0.0174400
 695.0 0.0173600
 697.5 0.0171100
 700.0 0.0169000
 702.5 0.0165700
 705.0 0.0164300
 707.5 0.0162300
 710.0 0.0159700
 712.5 0.0158200
 715.0 0.0157800
 717.5 0.0154600
 720.0 0.0150500
 722.5 0.0149800
 725.0 0.0149100
 727.5 0.0146600
 730.0 0.0143900
 732.5 0.0143700
 735.0 0.0140900

