3200.0 494.1
3225.0 504.5
3250.0 502.4
3275.0 508.2
3300.0 510.1
3325.0 514.0
3350.0 513.1
3375.0 520.3
3400.0 519.7
3425.0 527.5
3450.0 532.4
3475.0 533.8
3500.0 534.7
3525.0 534.1
3550.0 533.9
3575.0 536.1
3600.0 533.5
3625.0 532.2
3650.0 540.9
3675.0 538.5
3700.0 548.3
3725.0 575.8
3750.0 673.6
3775.0 798.1
3800.0 917.5
3825.0 987.6
3850.0 1182.1
3875.0 1128.9
3900.0 1222.9
3925.0 1494.9
3950.0 1254.7
3975.0 1141.1
4000.0 1465.7
4025.0 1611.2
4050.0 1604.9
4075.0 1349.3
4100.0 1078.4
4125.0 1326.1
4150.0 1534.7
4175.0 1543.9
4200.0 1523.4
4225.0 1512.9
4250.0 1506.5
4275.0 1482.2
4300.0 1405.5
4325.0 1072.3
4350.0 1040.6
4375.0 1334.7
4400.0 1410.7
4425.0 1414.7
4450.0 1391.6
4475.0 1371.5
4500.0 1362.6
4525.0 1356.3
4550.0 1335.2
4575.0 1325.5
4600.0 1313.1
4625.0 1313.0
4650.0 1298.4
4675.0 1283.9
4700.0 1282.5
4725.0 1268.2
4750.0 1249.3
4775.0 1232.9
4800.0 1214.4
4825.0 1120.5
4850.0 869.7
4875.0 897.7
4900.0 1104.9
4925.0 1158.6
4950.0 1155.0
4975.0 1148.1
5000.0 1145.3
5025.0 1135.4
5050.0 1126.3
5075.0 1117.3
5100.0 1114.6
5125.0 1101.8
5150.0 1095.0
5175.0 1084.2
5200.0 1083.4
5225.0 1070.7
5250.0 1060.0
5275.0 1052.3
5300.0 1042.9
5325.0 1035.2
5350.0 1029.6
5375.0 1021.2
5400.0 1008.3
5425.0 1001.7
5450.0 992.6
5475.0 981.8
5500.0 980.7
5525.0 967.1
5550.0 950.3
5575.0 945.9
5600.0 939.7
5625.0 924.9
5650.0 914.5
5675.0 906.0
5700.0 896.0
5725.0 889.0
5750.0 880.7
5775.0 872.3
5800.0 858.6
5825.0 854.4
5850.0 854.2
5875.0 848.4
5900.0 842.5
5925.0 841.6
5950.0 833.5
5975.0 826.2
6000.0 813.0
6025.0 812.8
6050.0 807.0
6075.0 804.6
6100.0 795.3
6125.0 790.6
6150.0 779.2
6175.0 775.3
6200.0 767.8
6225.0 765.9
6250.0 758.3
6275.0 746.2
6300.0 736.1
6325.0 741.6
6350.0 731.8
6375.0 732.7
6400.0 722.7
6425.0 720.0
6450.0 717.0
6475.0 709.4
6500.0 682.3
6525.0 655.4
6550.0 574.3
6575.0 518.9
6600.0 614.2
6625.0 672.1
6650.0 679.7
6675.0 669.8
6700.0 656.5
6725.0 655.2
6750.0 647.5
6775.0 644.1
6800.0 634.5
6825.0 632.4
6850.0 632.3
6875.0 612.8
6900.0 613.3
6925.0 607.5
6950.0 606.9
6975.0 600.3
7000.0 595.0
7025.0 585.5
7050.0 582.6
7075.0 577.6
7100.0 570.3
7125.0 567.0
7150.0 567.5
7175.0 558.0
7200.0 545.1
7225.0 544.4
7250.0 543.7
7275.0 536.5
7300.0 528.4
7325.0 529.5
7350.0 520.9
