3425.0 316.3
3475.0 320.9
3525.0 340.9
3575.0 343.1
3625.0 366.3
3675.0 411.5
3725.0 419.8
3775.0 430.9
3825.0 461.6
3875.0 495.9
3925.0 490.8
3975.0 578.0
4025.0 766.7
4075.0 782.2
4125.0 815.8
4175.0 828.7
4225.0 829.4
4275.0 773.9
4325.0 779.8
4375.0 852.5
4425.0 900.8
4475.0 946.8
4525.0 960.7
4575.0 971.3
4625.0 992.0
4675.0 975.5
4725.0 992.8
4775.0 1013.7
4825.0 992.8
4875.0 960.5
4925.0 1006.2
4975.0 1005.6
5025.0 1008.4
5075.0 1022.1
5125.0 1009.8
5175.0 993.3
5225.0 1006.7
5275.0 1024.0
5325.0 1049.2
5375.0 1051.2
5425.0 1049.2
5475.0 1070.8
5525.0 1056.5
5575.0 1041.7
5625.0 1051.1
5675.0 1048.0
5725.0 1048.9
5775.0 1062.3
5825.0 1067.2
5875.0 1059.3
5925.0 1051.1
5975.0 1042.6
6025.0 1038.2
6075.0 1024.7
6125.0 1002.0
6175.0 1001.2
6225.0 1022.9
6275.0 1035.6
6325.0 1020.9
6375.0 1029.0
6425.0 1027.7
6475.0 1007.4
6525.0 1029.5
6575.0 965.6
6625.0 1006.7
6675.0 1024.0
6725.0 1041.5
6775.0 1039.3
6825.0 1037.1
6875.0 1019.7
6925.0 1001.9
6975.0 1009.2
7025.0 1006.2
7075.0 1008.2
7125.0 994.6
7175.0 980.7
7225.0 961.3
7275.0 957.4
7325.0 953.3
7375.0 938.4
7425.0 950.1
7475.0 951.1
7525.0 946.5
