3200.0 3.7
3225.0 3.7
3250.0 3.8
3275.0 7.6
3300.0 10.5
3325.0 10.6
3350.0 11.6
3375.0 13.7
3400.0 15.7
3425.0 16.9
3450.0 18.0
3475.0 19.1
3500.0 19.2
3525.0 21.4
3550.0 25.7
3575.0 22.8
3600.0 20.8
3625.0 27.3
3650.0 35.9
3675.0 40.4
3700.0 39.6
3725.0 33.4
3750.0 31.5
3775.0 37.2
3800.0 38.5
3825.0 35.4
3850.0 34.5
3875.0 38.1
3900.0 42.9
3925.0 38.6
3950.0 35.4
3975.0 44.9
4000.0 71.8
4025.0 93.2
4050.0 104.3
4075.0 115.6
4100.0 124.6
4125.0 127.8
4150.0 130.9
4175.0 139.0
4200.0 143.4
4225.0 141.9
4250.0 155.0
4275.0 163.3
4300.0 171.8
4325.0 212.8
4350.0 255.6
4375.0 268.5
4400.0 267.4
4425.0 289.5
4450.0 315.6
4475.0 348.4
4500.0 390.8
4525.0 406.0
4550.0 424.1
4575.0 456.9
4600.0 482.0
4625.0 506.0
4650.0 502.0
4675.0 507.4
4700.0 526.5
4725.0 544.3
4750.0 544.4
4775.0 525.2
4800.0 537.7
4825.0 555.8
4850.0 558.7
4875.0 567.2
4900.0 617.0
4925.0 662.9
4950.0 666.2
4975.0 626.4
5000.0 602.0
5025.0 609.4
5050.0 647.5
5075.0 668.4
5100.0 677.6
5125.0 683.9
5150.0 657.4
5175.0 594.7
5200.0 615.6
5225.0 707.8
5250.0 759.8
5275.0 810.7
5300.0 892.8
5325.0 932.5
5350.0 970.9
5375.0 1006.6
5400.0 1006.6
5425.0 1030.1
5450.0 993.8
5475.0 955.6
5500.0 979.1
5525.0 1039.5
5550.0 1095.6
5575.0 1110.2
5600.0 1079.5
5625.0 1051.8
5650.0 1071.2
5675.0 1108.8
5700.0 1136.7
5725.0 1168.2
5750.0 1208.3
5775.0 1235.3
5800.0 1277.6
5825.0 1316.8
5850.0 1285.2
5875.0 1173.3
5900.0 1086.1
5925.0 1111.3
5950.0 1165.9
5975.0 1222.7
6000.0 1283.4
6025.0 1353.3
6050.0 1442.9
6075.0 1492.9
6100.0 1509.6
6125.0 1528.2
6150.0 1470.4
6175.0 1304.8
6200.0 1186.2
6225.0 1102.7
6250.0 1092.7
6275.0 1191.5
6300.0 1327.5
6325.0 1459.1
6350.0 1538.4
6375.0 1590.6
6400.0 1645.0
6425.0 1697.9
6450.0 1749.3
6475.0 1741.1
6500.0 1659.4
6525.0 1718.7
6550.0 1823.8
6575.0 1823.2
6600.0 1856.9
6625.0 1871.6
6650.0 1830.5
6675.0 1777.5
6700.0 1718.2
6725.0 1679.9
6750.0 1686.1
6775.0 1717.8
6800.0 1771.4
6825.0 1827.3
6850.0 1881.6
6875.0 1922.3
6900.0 1985.2
6925.0 2024.5
6950.0 2070.0
6975.0 2105.7
7000.0 2123.4
7025.0 2110.6
7050.0 2085.5
7075.0 1922.9
7100.0 1732.4
7125.0 1641.6
7150.0 1608.0
7175.0 1665.6
7200.0 1719.3
7225.0 1817.3
7250.0 1939.0
7275.0 2061.5
7300.0 2153.1
7325.0 2194.4
7350.0 2208.3
