3425.0 879.8
3475.0 865.0
3525.0 871.6
3575.0 863.0
3625.0 872.1
3675.0 896.4
3725.0 724.7
3775.0 1273.0
3825.0 1542.7
3875.0 1796.3
3925.0 1775.1
3975.0 1849.3
4025.0 2002.2
4075.0 1730.5
4125.0 1746.5
4175.0 1825.3
4225.0 1794.2
4275.0 1720.6
4325.0 1411.4
4375.0 1587.0
4425.0 1601.4
4475.0 1582.0
4525.0 1544.8
4575.0 1498.7
4625.0 1468.7
4675.0 1433.7
4725.0 1395.6
4775.0 1346.5
4825.0 1227.4
4875.0 1148.3
4925.0 1263.1
4975.0 1244.7
5025.0 1219.4
5075.0 1191.2
5125.0 1162.1
5175.0 1132.3
5225.0 1106.1
5275.0 1096.8
5325.0 1076.1
5375.0 1052.4
5425.0 1037.3
5475.0 1017.0
5525.0 989.3
5575.0 977.3
5625.0 962.5
5675.0 945.0
5725.0 931.7
5775.0 910.9
5825.0 877.3
5875.0 857.8
5925.0 840.3
5975.0 819.9
6025.0 799.1
6075.0 787.9
6125.0 781.6
6175.0 764.7
6225.0 750.1
6275.0 740.3
6325.0 735.7
6375.0 730.8
6425.0 715.0
6475.0 707.0
6525.0 663.4
6575.0 624.4
6625.0 670.8
6675.0 656.3
6725.0 649.9
6775.0 637.8
6825.0 628.2
6875.0 609.8
6925.0 608.4
6975.0 601.1
7025.0 587.8
7075.0 574.2
7125.0 566.4
7175.0 552.3
7225.0 541.1
7275.0 529.6
7325.0 521.0
7375.0 512.2
7425.0 509.5
7475.0 491.0
7525.0 491.1
